decision,entry_open_date,exit_close_date,sh.600000_entry_open,sh.600000_exit_close,sh.600028_entry_open,sh.600028_exit_close,sh.600031_entry_open,sh.600031_exit_close,sh.600036_entry_open,sh.600036_exit_close,sh.600089_entry_open,sh.600089_exit_close,sh.600183_entry_open,sh.600183_exit_close,sh.600212_entry_open,sh.600212_exit_close,sh.600309_entry_open,sh.600309_exit_close,sh.600426_entry_open,sh.600426_exit_close,sh.600438_entry_open,sh.600438_exit_close,sh.600519_entry_open,sh.600519_exit_close,sh.600547_entry_open,sh.600547_exit_close,sh.600570_entry_open,sh.600570_exit_close,sh.600584_entry_open,sh.600584_exit_close,sh.600660_entry_open,sh.600660_exit_close,sh.600703_entry_open,sh.600703_exit_close,sh.600809_entry_open,sh.600809_exit_close,sh.600845_entry_open,sh.600845_exit_close,sh.600887_entry_open,sh.600887_exit_close,sh.600900_entry_open,sh.600900_exit_close,sh.601012_entry_open,sh.601012_exit_close,sh.601088_entry_open,sh.601088_exit_close,sh.601168_entry_open,sh.601168_exit_close,sh.601186_entry_open,sh.601186_exit_close,sh.601288_entry_open,sh.601288_exit_close,sh.601318_entry_open,sh.601318_exit_close,sh.601398_entry_open,sh.601398_exit_close,sh.601600_entry_open,sh.601600_exit_close,sh.601668_entry_open,sh.601668_exit_close,sh.601688_entry_open,sh.601688_exit_close,sh.601766_entry_open,sh.601766_exit_close,sh.601888_entry_open,sh.601888_exit_close,sh.601899_entry_open,sh.601899_exit_close,sh.601988_entry_open,sh.601988_exit_close,sh.601998_entry_open,sh.601998_exit_close,sh.603288_entry_open,sh.603288_exit_close,sh.603501_entry_open,sh.603501_exit_close,sh.603986_entry_open,sh.603986_exit_close,sh.688041_entry_open,sh.688041_exit_close,sh.688981_entry_open,sh.688981_exit_close,sz.000333_entry_open,sz.000333_exit_close,sz.000651_entry_open,sz.000651_exit_close,sz.000858_entry_open,sz.000858_exit_close,sz.002475_entry_open,sz.002475_exit_close,sz.002594_entry_open,sz.002594_exit_close,sz.300274_entry_open,sz.300274_exit_close,sz.300308_entry_open,sz.300308_exit_close,sz.300394_entry_open,sz.300394_exit_close,sz.300750_entry_open,sz.300750_exit_close
2025-02-11,2025-02-12,2025-03-12,9.56439024,9.37903384,5.74115152,5.31831712,16.12975616,19.30973184,37.2539392,39.6005008,11.75003852,11.93318104,28.0195355,28.386435,7.99,9.57,69.10272501,65.85974199,15.86252376,16.30129024,21.39,21.45,1335.845334,1453.20754254,25.35395972,24.06560878,31.102974,30.58952808,40.275468,37.22248808,53.6176212,55.29551529,12.0305995,12.7494403,163.14375,199.594725,30.2722958,32.3517027,24.51601635,24.980991,26.2061816,25.51926912,15.7,17.03,34.74780416,32.37781648,16.50765657,16.2922986,7.826239,7.58684816,4.83213864,4.7754012,46.73938632,47.3222409,6.40771968,6.32303616,7.5600252,7.50187116,4.955489,4.8203393,17.05699173,17.20344558,7.07020236,7.02230126,59.1035526,59.9288856,16.41242408,16.08475384,5.06207428,5.01502898,6.05464632,6.58723095,38.35963746,37.9723572,121.486671,140.00034528,132.9311565,127.93254672,142.715573,162.09694662,101.5,95.9,66.33790608,63.3036648,39.91840515,38.51920332,116.21690082,122.39316729,42.50317988,40.1001383,107.476985,115.189074,68.546304,65.65860864,110.0141028,101.72577744,46.8748576,46.0161587,240.45136767,244.7697015
2025-02-12,2025-02-13,2025-03-13,9.62926498,9.47171204,5.7317552,5.38409136,16.283008,19.19479296,37.881508,39.8733568,11.87534656,12.1452408,28.96575,27.93263825,8.08,9.1,69.45226809,66.07335165,15.83277688,16.1004988,21.68,21.02,1359.41575026,1448.67621951,25.30478602,24.03610456,31.9916304,29.868729,40.78264056,36.52636888,53.5238841,55.22052561,12.2602292,12.7494403,168.73725,201.272775,32.6902108,31.36519338,24.7439451,24.97187385,26.27204992,25.641596,15.8,16.81,34.45944064,33.54028192,16.32038877,16.62001725,7.83544634,7.57764082,4.84159488,4.80376992,47.10945272,47.31298924,6.48299392,6.33244544,7.44371712,7.5600252,4.96449898,4.80231934,17.21320917,17.1839184,7.1372639,6.97440016,59.423976,60.3172776,16.46061088,16.34496256,5.06207428,5.01502898,5.98924119,6.69935403,38.89805148,37.95346548,138.132084,136.3433232,134.30527632,123.75044292,140.2205455,155.18073039,104.77,92.98,65.922504,63.22239048,39.9641307,38.89415283,117.56076804,121.85930223,43.86787016,39.92213522,111.9729688,116.337683,68.546304,65.7266688,110.312244,101.85497196,47.01123919,45.9151353,246.20273433,243.53863974
2025-02-13,2025-02-14,2025-03-14,9.5921937,9.65706844,5.71296256,5.4498656,16.27342976,19.62581376,37.9178888,41.0739232,11.77895576,12.16451896,28.58919525,30.047138,7.9,9.61,70.86985947,67.81135752,15.96663784,16.26410664,21.43,21.63,1380.17881878,1533.68798463,25.55065452,24.91139642,31.7447814,31.29057924,39.77824,37.1926544,53.2426728,57.53583198,12.1703741,12.7694081,177.108855,207.7519125,31.3361784,31.79074642,25.02657675,27.12352125,26.50729392,25.8297912,15.71,17.52,34.39636112,33.49522512,16.34847894,16.73237793,7.83544634,7.69733624,4.88887608,4.81322616,47.17421434,49.46862602,6.54885888,6.351264,7.30802436,7.5600252,4.99152892,4.93746904,17.26202712,17.65257072,7.0893628,7.20432544,60.006564,62.2203984,16.5280724,16.84610528,5.09030146,5.04325616,6.01727196,6.69935403,38.65245912,39.28533174,133.163304,138.80783808,126.72770253,129.33653871,134.78138555,156.56796568,99.96,94.81,65.12782176,64.90205976,39.9641307,39.5068752,120.16566135,129.6003456,42.9185204,40.545146,112.07798448,123.37373356,67.64207616,66.8448,109.08986508,103.34567796,46.45055932,48.05178021,251.53092351,251.982954
2025-02-14,2025-02-17,2025-03-17,9.67560408,9.8238892,5.70356624,5.4968472,16.7140288,19.56834432,38.1907448,40.9647808,11.79823392,12.17415804,28.31884825,29.429202,7.76,9.2,68.42305791,68.7434724,15.74353624,16.45002464,21.32,21.66,1395.195303,1542.96730518,24.58685,25.09825648,34.8550788,30.71788956,40.03679856,37.11309792,53.7113583,57.2733681,12.2602292,12.8692471,175.44945,213.4199925,34.79863268,31.41355168,25.1815683,26.54002365,26.40378656,25.75451312,15.71,17.67,34.3332816,33.36906608,16.26420843,16.62938064,7.83544634,7.72495826,4.9172448,4.85105112,47.95135378,49.38536108,6.56767744,6.40771968,7.38556308,7.45340946,5.0005389,4.96449898,17.70138867,17.58422559,7.26180676,7.11810346,60.394956,62.2592376,16.10402856,16.58589656,5.09971052,5.05266522,6.05464632,6.79278993,38.97361836,39.72928716,135.16075356,139.38421656,126.7575747,127.48446417,137.0269103,154.48212269,99.3,93.37,65.245218,64.91109024,40.06472691,39.5983263,121.39907373,128.71670688,43.3140828,40.21880702,116.8463527,124.7881635,67.71013632,66.87396864,107.93705244,103.61400504,45.46053,48.77409752,264.3897483,246.212352
2025-02-17,2025-02-18,2025-03-18,9.50878332,9.86096048,5.66598096,5.46865824,16.58951168,19.07985408,37.7541752,41.0557328,11.94282012,12.31874424,31.46645975,30.2981745,7.8,9.63,67.89874329,66.6073758,15.71378936,16.33103712,21.7,21.49,1384.83261,1529.910312,24.21312988,26.56363274,33.98617032,30.6586458,40.275468,37.30204456,53.15830941,56.66407695,12.280197,12.8492793,179.458125,209.5791225,33.61869016,31.5779699,24.97187385,26.26650915,26.3943768,25.5945472,16.06,17.9,33.342032,33.05366848,15.80540232,16.7604681,7.826239,7.6881289,4.94561352,4.84159488,47.80332722,49.73692416,6.5394496,6.3983104,7.25956266,7.5115635,4.99152892,4.94647902,17.34989943,17.73067944,7.2330661,7.09894302,59.763819,61.7446182,15.81490776,17.11595136,5.09971052,5.05266522,6.13873863,6.8208207,38.89805148,39.1530897,139.12584,139.80159408,126.8571486,129.35645349,140.719551,153.0948874,101.01,94.1,65.01042552,67.71053904,39.7812285,40.02814647,121.02168636,128.44977435,42.23617526,40.40669916,115.3203436,126.20587518,67.34066688,68.14766592,113.70111564,108.18550344,48.996349,49.43580079,262.52392032,247.174119
2025-02-18,2025-02-19,2025-03-19,9.6848719,9.8702283,5.64718832,5.4968472,16.35005568,19.15648,38.19984,41.8561104,11.82715116,12.31874424,31.862325,27.266426,7.59,8.92,67.87932423,67.29675243,15.51299792,16.2120496,20.88,21.12,1389.59002815,1540.94186973,24.57701526,27.01603078,32.584068,30.34267908,38.77383944,36.96392952,53.87071137,53.90820621,11.9507283,12.6595852,174.8621325,207.164595,32.6902108,31.16208852,24.8898195,26.1115176,26.59198176,25.99916688,15.7,17.66,32.99960032,33.05366848,15.58068096,16.88219217,7.72495826,7.62367752,4.99289472,4.88887608,47.35924754,50.02372562,6.66177024,6.46417536,7.2207933,7.45340946,4.97350896,4.92845906,16.95935583,17.74044303,7.22348588,7.11810346,58.4141568,61.5018732,15.91128136,17.3954348,5.20321018,5.10911958,6.25086171,6.95163096,38.4918795,39.1530897,144.09462,139.2252156,122.93393694,130.39202205,137.2265125,152.53600124,97.95,93.75,64.3873224,69.09220248,39.36055344,39.88182471,119.8435014,127.86988644,41.64283166,40.27814138,116.01607248,130.30805018,66.14475264,67.65179904,113.4427266,104.32954392,48.96099081,45.80906073,258.30176319,255.24334413
2025-02-19,2025-02-20,2025-03-20,9.65706844,9.87949612,5.56262144,5.50624352,16.74276352,19.0128064,38.19984,41.1466848,11.88498564,12.12596264,32.68302125,27.266426,7.67,8.87,67.43268585,66.34521849,15.36426352,16.18230272,21.03,21.0,1397.079429,1511.069052,24.46883312,26.71115384,32.94940452,29.87860296,39.59923792,36.80481656,53.430147,53.37390474,12.4000038,12.5597462,176.34441,203.75256,32.70955412,30.37868406,25.52802,25.82888595,26.347328,26.00857664,16.34,17.43,32.440896,33.116748,15.37468638,16.86346539,7.74337294,7.66050688,4.964526,4.86050736,47.39625418,48.56196334,6.62413312,6.43594752,7.24987032,7.50187116,4.98251894,4.9104391,17.06675532,17.48658969,7.21390566,7.07978258,58.841388,60.8998656,15.78599568,17.51108312,5.19380112,5.09971052,6.22283094,6.94228737,38.5863381,38.52966294,159.994716,137.09857776,126.9567225,127.8528876,137.89517987,151.35834826,101.0,93.27,64.48665768,67.88211816,38.27228535,39.05876481,120.01838823,125.17294743,42.1273956,39.97158052,119.28468552,131.26631826,65.98918656,66.66978816,113.50235484,104.34942,49.49641483,45.46053,262.3700376,252.12721905
2025-02-20,2025-02-21,2025-03-21,9.62926498,9.70340754,5.56262144,5.45926192,16.8577024,18.76377216,38.1634592,40.655544,11.75003852,12.03921092,32.1519825,27.77815425,7.55,8.87,66.55882815,65.4422322,15.0221744,15.99638472,20.49,20.79,1394.25324,1482.57164625,24.51800682,25.77685354,33.48259836,28.94057676,39.16167728,36.05897456,53.87071137,53.1489357,12.5896979,12.380036,177.68685,202.29825,34.19898976,29.38250308,25.4186142,25.22715405,26.38496704,25.7827424,16.09,17.06,32.59408912,32.99960032,15.47768367,16.49829318,7.62367752,7.60526284,4.98343848,4.81322616,47.17421434,47.8773405,6.64295168,6.36067328,7.32740904,7.34679372,4.93746904,4.9104391,17.12533686,17.19368199,7.1372639,7.00314082,58.8122586,60.0259836,15.88236928,16.93284152,5.2220283,5.04325616,6.20414376,6.73672839,38.9169432,37.85900688,151.9949802,135.150816,127.86284499,123.08329779,138.79338977,145.5100038,99.6,91.2,64.13446896,67.98145344,38.26314024,40.00071114,120.2116842,123.8935122,43.47230776,39.41779316,120.111684,122.080728,65.30858496,65.7266688,115.17194556,101.8152198,50.94104945,44.30886324,258.31138086,246.212352
2025-02-21,2025-02-24,2025-03-24,9.51805114,9.83315702,5.5438288,5.38409136,16.9534848,19.11816704,37.6450328,40.973876,11.73076036,12.04885,32.66371075,28.000225,7.48,8.44,65.8306134,65.11210818,14.97011736,16.2120496,20.58,20.51,1401.789744,1491.285729,23.98693086,25.69817562,34.34163288,28.79246736,40.51413744,36.3970896,53.97382218,54.16129638,12.6496013,12.2901809,179.17845,198.7557,35.8335003,29.56626462,25.24538835,25.53713715,26.1591328,26.0650352,16.15,17.05,31.61185088,33.45016832,15.30914265,17.06945997,7.57764082,7.57764082,4.87941984,4.86050736,47.3684992,48.22890358,6.4924032,6.41712896,7.40494776,7.58910222,4.8653892,4.90142912,17.41824456,17.30108148,7.24264632,6.9935606,59.278329,60.2201796,15.41013864,17.3954348,5.13734676,5.0808924,6.17611299,6.85819506,39.200319,38.12349096,154.46943264,135.3495672,138.2085732,124.58686368,155.55997457,148.703639,103.0,91.45,63.8003412,68.68583088,37.64127276,41.13470478,120.4878213,123.62657967,44.48099188,40.60448036,126.34699,123.18339264,65.34747648,64.98772992,117.268872,102.24255552,51.5724457,44.87459428,262.57200867,248.28976872
2025-02-24,2025-02-25,2025-03-25,9.4531764,9.83315702,5.51563984,5.42167664,16.97264128,18.73503744,37.426748,41.0102568,11.62473048,12.08740632,30.3754165,26.6291795,7.6,8.34,65.70438951,66.49086144,14.97011736,16.57644888,20.58,20.5,1384.84203063,1484.2202565,24.38032046,25.74734932,32.14961376,28.61473608,39.95724208,35.81036056,53.25204651,54.20816493,12.4998428,12.3101487,183.6998625,198.08448,34.7212594,28.9666217,24.9992253,25.8744717,25.95211808,26.28145968,16.23,17.17,32.01736208,34.017884,15.29041587,17.09755014,7.83544634,7.62367752,4.86050736,4.88887608,47.646049,48.07162536,6.48299392,6.4453568,7.39525542,7.62787158,4.98251894,4.96449898,17.39871738,17.40848097,7.26180676,7.07020236,58.4724156,60.346407,15.47760016,17.7327424,5.09971052,5.15616488,6.12005145,6.80213352,38.728026,38.23684128,145.088376,133.15336644,138.407721,118.80162009,150.699661,141.73752222,100.88,89.87,63.664884,69.40826928,37.65956298,41.29931676,120.46941216,122.93623692,43.7096452,40.32758668,121.42438,121.28982866,65.36692224,70.004736,110.32218204,101.368008,49.07716772,44.96046417,257.25343716,249.55930116
2025-02-25,2025-02-26,2025-03-26,9.4068373,9.70340754,5.4498656,5.41228032,17.12589312,18.47642496,37.4085576,38.8001232,11.57653508,12.17415804,30.42369275,26.571248,7.78,9.17,65.28687972,66.09277071,14.90318688,16.45746136,21.58,20.81,1371.12559335,1484.691288,23.66238444,25.53098504,32.584068,28.634484,39.9274084,35.72085952,52.42716003,53.97382218,12.5597462,12.2502453,181.2294,198.42009,34.68257276,28.93760672,24.89893665,25.7833002,25.6886448,26.18736208,16.63,17.36,32.10747568,34.27020208,15.19678197,16.93837251,7.69733624,7.61447018,4.83213864,4.8699636,47.2759826,47.84958552,6.45476608,6.42653824,7.19171628,7.44371712,4.91944908,4.91944908,17.30108148,17.2815543,7.19474522,7.09894302,58.3656078,60.5697324,15.25594088,17.5399952,5.0338471,5.15616488,6.04530273,6.77410275,38.31240816,38.28407058,146.58894756,132.7658016,136.416243,116.46163344,157.97516119,140.76945155,102.86,90.0,62.04842808,69.34505592,37.0376955,41.10726945,118.47202047,122.74294095,45.52923224,40.30780856,122.24153326,123.39670574,65.25024768,69.92695296,110.07373104,100.45370832,50.3096532,44.0462024,261.07165215,247.09717764
2025-02-26,2025-02-27,2025-03-27,9.47171204,9.7775501,5.44046928,5.47805456,17.01095424,18.438112,37.836032,39.3458352,11.84642932,12.0006546,30.67472925,26.725732,7.54,9.04,66.36463755,66.53940909,15.23783928,16.45002464,21.97,20.32,1375.43082126,1496.938107,23.7017234,25.54081978,32.7321774,28.634484,39.85779648,35.8501388,53.31766248,54.58311333,12.5697301,12.2602292,185.275365,202.9228575,34.4311096,29.05366664,25.06304535,25.90182315,26.00857664,26.13090352,17.49,17.04,31.9002144,34.22514528,15.2623257,16.49829318,7.80782432,7.56843348,4.84159488,4.8699636,47.90509548,48.16414196,6.45476608,6.46417536,7.18202394,7.4146401,4.98251894,4.90142912,17.55493482,17.27179071,7.20432544,7.07020236,59.22978,60.5794422,15.29449032,17.21232496,5.0808924,5.20321018,6.0733335,6.77410275,38.19905784,39.03973938,147.075888,133.23286692,135.420504,117.12877857,164.72171555,141.87724376,103.13,92.47,64.116408,69.083172,37.44922545,41.32675209,119.65020543,123.2491923,44.51065906,40.32758668,125.362468,126.839251,68.546304,69.8102784,113.0948952,98.50585248,53.037285,42.7834099,259.93676709,248.98224096
2025-02-27,2025-02-28,2025-03-28,9.48097986,9.67560408,5.46865824,5.42167664,17.17378432,18.438112,38.5454576,39.3094544,11.75003852,11.83679024,29.429202,26.79331875,8.29,9.34,66.8986617,65.74322763,15.43863072,16.2120496,21.5,19.98,1399.4345865,1493.36768823,23.111639,26.1604084,31.96200852,28.55549232,38.6346156,35.7009704,53.19580425,54.59248704,12.479875,12.1004868,190.179,202.4940225,32.7385691,29.51790632,25.6738944,25.7285973,25.85802048,26.2061816,17.1,16.87,32.15253248,34.08997488,15.0750579,16.21739148,7.75258028,7.53160412,4.8699636,4.8226824,47.5535324,48.07162536,6.4924032,6.47358464,6.98817714,7.34679372,4.955489,4.8653892,17.45729892,17.16439122,7.25222654,6.9935606,60.977544,59.8220778,15.04391896,17.50144576,5.09971052,5.174983,6.22283094,6.64329249,38.95472664,38.70913428,145.088376,132.5670504,131.42759061,116.51142039,169.1628645,140.70957089,101.0,90.4,65.696742,69.41729976,37.84246518,41.40905808,122.0525982,122.63248611,43.82831392,40.75281626,121.7853714,125.526555,69.7130496,70.28669952,102.361812,96.80644764,47.98106383,42.25808822,259.2923832,246.9817656
2025-02-28,2025-03-03,2025-03-31,9.44390858,9.66633626,5.43107296,5.38409136,17.480288,18.26570368,38.3089824,39.3731208,11.63436956,11.58617416,27.68160175,26.27193525,8.39,9.59,66.81127593,65.25775113,15.33451664,16.4351512,21.09,19.13,1415.5438638,1470.560343,23.10180426,26.43578112,30.1649478,27.68658384,37.15287616,34.81590456,52.73649246,54.90181947,12.3001648,11.8708571,189.88068,199.76253,31.70370148,29.48889134,25.8015345,25.6009572,25.76392288,26.16854256,16.7,15.85,32.06241888,34.5585656,14.94397044,15.92712639,7.74337294,7.29221328,4.86050736,4.89833232,46.7671413,47.76632058,6.46417536,6.48299392,6.9784848,7.23048564,4.955489,4.73924948,17.06675532,16.14897786,7.185165,6.76363532,59.4142662,58.452996,14.91863328,17.46289632,5.09030146,5.2690736,6.43773351,6.64329249,38.83193046,38.33129988,142.107108,131.89129632,134.424765,116.38197432,159.73166055,141.0189543,96.99,89.33,65.6515896,70.889268,37.34862924,41.57367006,121.11373206,120.90202695,43.49208588,40.43636634,121.096206,123.0324326,68.7407616,67.48651008,101.80528176,98.02882656,44.8543896,42.74300054,254.868255,243.26934498
2025-03-03,2025-03-04,2025-04-01,9.3604982,9.5921937,5.37469504,5.38409136,17.9113088,18.13160832,38.1179832,38.9911224,11.70184312,11.59581324,25.9340015,26.79331875,8.56,9.75,66.61708533,65.1509463,15.431194,16.8813544,21.22,19.18,1398.963555,1465.86886926,23.20015166,26.12106944,30.00696444,27.26200356,36.6954264,34.80596,52.35217035,54.2737809,12.2602292,11.9706961,182.3481,198.0378675,30.6591622,27.71897756,25.345677,25.59184005,25.49103984,26.2532304,16.95,16.04,31.9002144,34.8289064,15.05633112,15.86158266,7.70654358,7.40270136,4.83213864,4.85105112,46.33231328,47.75706892,6.41712896,6.3983104,7.08510054,7.37587074,4.9104391,4.74825946,17.03746455,16.0122876,7.16600456,6.68699356,58.9093566,58.6763214,15.12101784,17.27978648,5.09030146,5.19380112,6.40035915,6.64329249,37.98180306,38.42575848,139.33452876,132.82542696,126.31944954,116.98937511,147.2066225,141.62774101,95.0,86.5,64.36926144,68.08078872,38.36373645,41.27188143,119.71463742,121.30702803,41.46482858,39.99135864,111.58900522,119.947597,69.518592,70.37420544,97.67105712,97.99901244,41.57618027,42.5308514,259.67709,239.53768902
2025-03-04,2025-03-05,2025-04-02,9.39756948,9.69413972,5.31831712,5.402884,18.6296768,18.54347264,38.1634592,38.8637896,11.6632868,11.62473048,27.2471155,26.764353,8.41,9.43,66.4131852,64.65576027,15.49068776,16.81442392,21.19,18.89,1386.716736,1459.27442826,23.5542023,25.49164608,30.609276,27.4989786,37.5904368,35.03468488,52.29592809,53.75822685,12.4299555,11.9507283,182.6184525,198.3828,31.3361784,27.82536582,25.3092084,25.3821456,25.53808864,26.18736208,17.37,15.96,31.77405536,34.8289064,15.08442129,15.83349249,7.67892156,7.4119087,4.80376992,4.88887608,46.42482988,47.97910876,6.37008256,6.4453568,7.01725416,7.23048564,4.88340916,4.75726944,17.25226353,15.99276042,7.185165,6.63909246,59.6473014,58.6666116,15.35231448,16.86538,5.06207428,5.25966454,6.38167197,6.69935403,38.22739542,38.57689224,141.35185344,133.12355376,134.8230606,117.08894901,150.65974056,141.54790013,97.3,86.85,64.9291512,68.59552608,38.16254403,41.30846187,119.42929575,120.71793555,41.50438482,38.9134511,113.876378,118.306727,68.546304,70.46171136,102.34193592,99.14188704,44.0967141,43.06122425,252.944721,239.61463038
2025-03-05,2025-03-06,2025-04-03,9.4995155,9.71267536,5.31831712,5.43107296,18.6296768,18.2944384,39.0093128,38.791028,11.74039944,11.62473048,28.08712225,25.34503125,8.7,9.21,66.3160899,63.83045022,15.37170024,16.46489808,20.88,18.62,1388.600862,1477.98379944,23.81974028,25.75718406,31.4979324,27.21263376,37.76943888,34.17945272,52.42716003,53.3364099,12.3500843,11.8009698,183.4388325,203.3703375,32.1099112,27.52554436,25.3639113,25.79241735,25.79215216,26.7237184,17.17,15.76,32.16154384,35.10825856,15.7304952,15.58068096,7.6881289,7.4579454,4.8699636,4.93615728,46.97067782,47.62754568,6.4453568,6.48299392,7.24987032,6.94940778,4.89241914,4.78429938,17.42800815,15.87559734,7.24264632,6.61993202,59.7929484,58.841388,15.66071,16.48952296,5.13734676,5.32552796,6.50313864,6.74607198,38.2085037,38.41631262,145.69456716,129.37709364,135.3209301,115.25678925,158.683749,141.73752222,98.85,88.09,64.93818168,66.24760128,38.54663865,41.47307385,119.04270381,121.500324,41.6823879,35.02705052,118.20171132,117.32548674,66.358656,65.3377536,103.355616,93.29831952,45.55650223,40.13154565,252.22339575,233.78632236
2025-03-06,2025-03-07,2025-04-07,9.4068373,8.9434463,5.34650608,5.05522016,18.81166336,17.240832,39.018408,37.1357016,11.83679024,10.72829604,27.575394,22.81535575,8.81,8.29,66.37434708,57.45128901,15.30476976,15.26758616,21.18,16.76,1415.920689,1413.0945,23.62304548,24.94090064,31.9422606,24.4874208,37.9882192,30.75852408,52.13657502,50.31807528,12.5098267,10.6228696,186.916125,201.832125,33.64770514,25.18500264,25.4186142,25.15421685,25.60395696,26.65785008,17.13,14.18,31.98131664,33.64841824,15.7304952,14.02635822,7.6881289,6.9975784,4.83213864,4.75648872,47.7385656,44.92606096,6.42653824,6.36067328,7.42433244,6.2515593,4.89241914,4.57706984,17.52564405,14.39153166,7.25222654,6.11218036,60.055113,54.9283386,15.73780888,14.85117176,5.11852864,5.11852864,6.4470771,6.43773351,38.8697139,37.1222298,145.088376,116.43839052,135.75905526,103.7560038,161.1787765,136.18858106,97.6,84.0,64.22477376,60.66676464,38.40031689,39.5983263,120.7639584,116.69553846,41.93950346,31.52632328,117.7816486,105.59326624,66.36837888,54.1564416,103.12704108,74.6346804,45.2079715,32.10523652,252.90625032,206.99149374
2025-03-07,2025-03-10,2025-04-08,9.3604982,9.4531764,5.38409136,5.32771344,19.3480448,17.7676352,39.5550248,37.426748,11.78859484,11.1331374,27.652636,20.971203,8.89,7.6,66.62679486,58.49991825,15.38657368,15.8773972,21.5,17.01,1431.75676803,1455.487335,23.9475919,25.84569672,30.7080156,23.944353,37.3915456,29.83368,52.5865131,50.31807528,12.3101487,10.5929179,191.48415,201.832125,32.883644,25.2913909,25.20891975,26.19357195,25.66041552,27.3353528,17.41,14.52,32.2606688,35.30650848,15.90839961,13.60500567,7.63288486,7.40270136,4.8226824,4.83213864,47.65530066,45.57367716,6.38890112,6.41712896,7.5600252,6.08678952,4.88340916,4.80231934,17.23273635,14.57703987,7.26180676,6.72531444,60.0454032,59.0258742,15.901644,15.3715892,5.09030146,5.14675582,6.49379505,6.53116941,38.5391088,38.9169432,143.96543172,114.4310034,131.64665319,103.03907172,159.47217769,133.96301653,96.39,85.0,63.94482888,63.42106104,38.28143046,40.80548082,123.8014665,120.35895732,40.8418178,28.678274,116.7971266,107.48026674,66.12530688,54.16616448,101.60652096,71.83215312,44.89985013,31.43343091,251.7906006,210.67506135
2025-03-10,2025-03-11,2025-04-09,9.30489128,9.27708782,5.31831712,5.29012816,19.41509248,18.31359488,38.9001704,36.7991792,11.70184312,11.21988912,28.2898825,21.1063765,8.85,7.91,66.52969956,58.42224201,15.46094088,15.95920112,21.42,17.2,1429.109571,1451.75676552,23.603376,26.8488402,30.05633424,24.89225316,36.72526008,30.90769248,52.56776568,50.17746963,12.1404224,10.8524993,190.980735,207.5468175,31.32650674,26.4036318,24.798648,26.92294395,25.44399104,27.82466032,17.0,14.71,32.51298688,35.55882656,15.97394334,13.52073516,7.52239678,7.42111604,4.7754012,4.80376992,46.91516786,45.26837238,6.32303616,6.3983104,7.4631018,6.17402058,4.81132932,4.85637922,16.92030147,14.77231167,7.07978258,6.8498573,58.74429,64.9294326,15.68962208,15.34267712,5.04325616,5.09030146,6.53116941,6.46576428,37.86845274,39.85208334,141.17297736,118.94265564,128.55986229,104.51276544,158.5839479,141.19859628,94.0,90.18,63.664884,62.91535416,38.3180109,41.03410857,121.04930007,121.73043825,40.050693,28.36182408,113.22003,106.5252804,65.64888576,54.60369408,99.3804,71.54394996,44.10681644,31.68598941,243.39437469,203.30792613
2025-03-11,2025-03-12,2025-04-10,9.37903384,9.26782,5.34650608,5.25254288,19.635392,18.2944384,39.56412,37.381272,11.8560684,11.26808452,28.37677975,22.3036275,9.42,7.86,67.17052854,59.11161864,16.360784,15.90714408,22.04,17.47,1457.33377848,1459.255587,23.93775716,28.2748775,30.72776352,25.30695948,37.37165648,31.78281376,53.40202587,51.1804566,12.2602292,11.2418714,202.29825,206.9595,32.5934942,26.8872148,25.1998026,27.0597012,25.55690816,27.44826992,17.3,15.03,32.7562936,35.13529264,16.22675487,14.12935551,7.55922614,7.43953072,4.79431368,4.80376992,47.646049,45.77721368,6.36067328,6.351264,7.48248648,6.42602142,4.81132932,4.84736924,17.22297276,15.17261886,7.0893628,6.69657378,60.589152,68.1725058,15.9498308,16.142578,5.05266522,5.06207428,6.6339489,6.55920018,38.61467568,39.8615292,142.603986,122.231988,128.83866921,107.4402381,162.55603168,140.98901397,96.5,90.95,64.09834704,64.19768232,38.73868596,40.97923791,124.5378321,122.55884955,39.78368838,30.38908138,116.3212743,110.3977336,66.0183552,56.1010176,102.0636708,77.00987196,45.965647,33.62058752,246.22196967,209.64597066
2025-03-12,2025-03-13,2025-04-11,9.41610512,9.33269474,5.32771344,5.22435392,19.2043712,18.49558144,39.655072,37.7541752,11.91390288,11.14277648,28.463677,22.52569825,9.5,7.78,66.01509447,58.4513706,16.30872696,15.60967528,21.45,17.31,1454.545272,1478.07800574,24.1934604,29.1600041,30.362427,25.50443868,37.1429316,33.1651076,55.29551529,51.58352613,12.7893759,11.7610342,199.594725,206.0179275,31.97450796,26.55837836,25.0721625,26.66766375,25.5004496,27.4764992,17.1,14.8,32.38682784,34.26119072,16.42338606,14.31662331,7.57764082,7.365872,4.7754012,4.85105112,47.3222409,45.6569421,6.32303616,6.3983104,7.47279414,6.35817504,4.8203393,4.8203393,17.16439122,15.14332809,7.02230126,6.66783312,59.8220778,65.978091,16.26786368,16.5280724,5.01502898,5.09971052,6.60591813,6.55920018,37.98180306,39.71039544,139.12584,128.194524,127.00650945,111.84140448,164.40235203,146.62777612,95.39,92.9,63.22239048,63.65585352,38.5009131,41.2444461,122.39316729,121.1321412,40.1495836,31.82299508,115.47458538,116.49520652,65.65860864,56.11074048,103.107165,77.88441948,47.22338833,33.87819719,244.288818,215.435808
